id,name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,user
0CJuLeZpCdqrqoCMXWZw8k,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",0.113,2010,0.944,0.149,415813,0.128,0,0.928,2,0.0703,-20.459,1,62,0.0462,47.362,user_4
4820SC1xnUaabzzYQTDkP2,Gnossienne: No. 1,0.0794,2009,0.996,0.424,214133,0.00798,0,0.925,5,0.0983,-28.345,0,64,0.0496,124.166,user_4
086sjLPEqdKBgTxbTeCLCv,"Rêverie, L. 68",0.083,2007,0.995,0.25,233400,0.00904,0,0.922,5,0.0779,-31.617,1,63,0.041,62.541,user_4
3sAYxq1986j3ydqLv6jwUJ,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",0.0,1991,0.755,0.0,432533,0.0842,0,0.889,9,0.262,-19.397,1,68,0.0,0.0,user_4
3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",0.151,2007,0.995,0.184,315427,0.00527,0,0.887,1,0.173,-37.264,0,73,0.0432,170.612,user_4
1IM8x4lxZVOOP9gpQD6c5s,"Danse macabre in G Minor, Op. 40",0.172,1996,0.906,0.442,432133,0.181,0,0.656,7,0.0598,-20.419,0,57,0.0443,115.884,user_4
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",0.071,1976,0.911,0.136,166867,0.164,0,0.916,4,0.109,-18.756,0,72,0.0364,58.303,user_4
6GzMz3s0K1YKwRVI36CgRx,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",0.0378,1998,0.991,0.343,270000,0.0342,0,0.92,8,0.1,-25.591,1,63,0.0406,60.228,user_4
1VNvsvEsUpuUCbHpVop1vo,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",0.0929,1982,0.984,0.442,273667,0.00919,0,0.936,3,0.0873,-32.452,1,69,0.047,79.314,user_4
7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",0.0707,2010,0.99,0.427,268427,0.0451,0,0.913,3,0.112,-24.698,1,63,0.041,119.78,user_4
7xfSCgVOkQJhVxnqzepATH,"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)",0.339,2017,0.991,0.216,294883,0.199,0,0.916,1,0.095,-20.583,0,58,0.044,178.876,user_4
405HNEYKGDifuMcAZvqrqA,Clair De Lune,0.0793,2014,0.855,0.202,306573,0.129,0,0.00243,1,0.104,-18.237,1,61,0.0411,86.741,user_4
2YarjDYjBJuH63dUIh9OWv,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",0.0596,1995,0.982,0.194,433800,0.0324,0,0.961,5,0.0916,-28.215,1,0,0.0382,144.13,user_4
4q8f3Ls32PcXE8Ks4V1ufx,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""",0.0804,2002,0.995,0.398,348333,0.00293,0,0.922,1,0.0897,-29.481,1,53,0.0666,130.464,user_4
2LiWNkeUOAeibGxJKxmjsD,"Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights",0.145,1973,0.786,0.199,307827,0.0677,0,0.738,0,0.225,-20.879,1,58,0.039,78.866,user_4
1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-sharp minor, Op. 64 No. 2",0.0869,2012,0.991,0.191,199773,0.0157,0,0.916,1,0.134,-36.252,0,57,0.0411,72.701,user_4
1Xf4sNtMKc1xiUhuIPAUg2,"Prélude in E minor, Op. 28, No. 4",0.0397,1995,0.995,0.388,146760,0.00269,0,0.869,4,0.063,-32.97,0,63,0.0516,63.386,user_4
7gXWx5DBR5MfsFBzPm9zSS,"Chopin: Ballade No. 1 in G Minor, Op. 23",0.0398,2009,0.993,0.219,539533,0.245,0,0.892,7,0.109,-14.514,0,52,0.0398,67.845,user_4
3aOT5GxCXzMTJU6UPrip6T,"Suite bergamasque, L. 75: Clair de lune",0.0353,1969,0.994,0.339,346347,0.00597,0,0.926,3,0.0695,-27.888,0,59,0.0509,102.801,user_4
5BijFryhTEnghWx91jYoVR,"Fantasie-impromptu in C-Sharp Minor, Op. 66 No. 4",0.0465,1965,0.991,0.14,306173,0.0797,0,0.886,1,0.083,-26.97,1,50,0.0338,82.371,user_4
2MSgFefjK0T7Iwjvr3OKqV,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",0.186,2000,0.992,0.225,259493,0.0047,0,0.881,1,0.0722,-30.928,0,71,0.0509,163.665,user_4
2u9VGZmVz7Rm01SfDgzcfA,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",0.0338,2011,0.987,0.279,293147,0.0292,0,0.902,8,0.104,-26.804,1,65,0.0406,136.732,user_4
4Weo3vMehKR84QR3gEgwm8,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",0.0616,2011,0.965,0.0818,374733,0.0218,0,0.841,0,0.104,-28.778,0,54,0.0409,172.879,user_4
2FP7JttwbYPXcXxIihEvop,"3 Nocturnes, Op. 9: II. Andante",0.104,2010,0.989,0.388,274040,0.0163,0,0.918,10,0.177,-26.561,1,56,0.0387,94.445,user_4
3YJrnXT1UNpRgnc7lcgXSF,"Rêverie, L. 68: Rêverie",0.0673,1996,0.994,0.296,256000,0.00896,0,0.91,7,0.0825,-31.948,0,60,0.0394,69.432,user_4
0bcGY7mfG10QfeaDbz97hC,"Nocturne in C-sharp minor, B. 49",0.194,2010,0.992,0.277,239973,0.00397,0,0.9,6,0.0763,-31.601,0,61,0.0431,72.111,user_4
2Hnurh1BcigGbCGFOb4Uid,"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",0.509,2011,0.931,0.28,287987,0.287,0,0.888,8,0.0762,-22.167,0,55,0.0367,87.953,user_4
5B6J2yesfMRQzGbKLRJw2B,"Nocturne No. 19 in E Minor, Op. 72, No. 1",0.0944,2020,0.991,0.331,241987,0.00735,0,0.952,4,0.0968,-30.904,0,59,0.0362,66.628,user_4
7fcDQg8prLdJwim6Ey7neB,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",0.0456,2017,0.972,0.124,599653,0.106,0,0.919,0,0.0802,-22.245,0,54,0.0394,78.658,user_4
6JoT2QRzUZ8IpkamI6WkeN,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento",0.0656,1992,0.993,0.311,506893,0.00326,0,0.949,1,0.0803,-24.979,1,47,0.0614,66.356,user_4
3Nd9wTStUxHHBWkbrENCVL,Liebestraum,0.0391,2010,0.991,0.365,285285,0.151,0,0.898,8,0.102,-15.769,1,50,0.0316,94.982,user_4
6BdrHOEmokkSxTyxCojD6r,"Schwanengesang, D.957: No. 4 Serenade",0.039,1994,0.948,0.105,263493,0.0355,0,0.965,0,0.0956,-25.317,1,58,0.0393,91.169,user_4
0RB9Q6qDFbVR6P2hUZSkdc,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",0.0703,1992,0.966,0.236,236587,0.288,0,0.914,0,0.0954,-19.28,1,46,0.0381,86.123,user_4
2WwWeZvHcbHidLsvn27mOa,"Chopin: Fantaisie-impromptu in C-Sharp Minor, Op. Posth. 66",0.0619,2009,0.991,0.276,303187,0.13,0,0.915,1,0.119,-19.031,1,43,0.0355,135.437,user_4
5XfmcJMAaifjRrIdLaXVLm,"Preludes, Op. 28: No. 4, Largo",0.0364,2008,0.991,0.376,131200,0.0164,0,0.866,9,0.116,-25.933,0,63,0.0475,108.821,user_4
2d6ml9Qkx8r4EjuUyrdpRV,"Nocturne No. 1 In B Flat Minor, Op. 9 No. 1",0.0382,2005,0.992,0.261,286987,0.0149,0,0.897,1,0.102,-27.528,1,65,0.0419,75.296,user_4
4pTB18dbtjTTCLkybdylX6,"3 Nocturnes, Op. 9: I. Larghetto",0.0411,2010,0.992,0.34,352800,0.0108,0,0.897,10,0.0888,-29.025,0,48,0.0382,73.762,user_4
71MpmxCJ1TW05c7Fvv1SfI,"Waltz No. 19 in A minor, Op. posth.",0.148,1995,0.984,0.308,132667,0.0261,0,0.928,9,0.0749,-37.242,0,59,0.042,69.156,user_4
6G1V1TM0TeHfQzIQSEKCsH,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto - Live",0.175,2007,0.984,0.227,457200,0.113,0,0.911,7,0.0618,-24.217,0,53,0.0397,137.466,user_4
0m9m4AntGBQVd0B105Ua76,Gnossienne: No. 3,0.0555,2009,0.995,0.342,141600,0.0317,0,0.887,9,0.0985,-27.813,0,48,0.0427,112.607,user_4
2YZmsX1eLeJmbkpyjd30ei,"Ballade No. 1 in G Minor, Op. 23",0.0407,1995,0.986,0.337,532800,0.151,0,0.886,3,0.0576,-21.403,1,51,0.0388,133.32,user_4
4b59u2E74KcDuyHCRBkf5v,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",0.039,2019,0.992,0.209,442172,0.00299,0,0.955,2,0.104,-33.974,1,64,0.0491,66.685,user_4
0hZBK2IS2uKdWVwEWXX1vB,Gymnopédie No. 3,0.575,1949,0.991,0.449,175427,0.00766,0,0.873,9,0.0732,-37.783,0,60,0.103,64.059,user_4
2zfitTxt9KPU0XroKQT0ND,"Chopin: Waltz No. 9 in A-Flat Major, Op. 69 No. 1, ""The Farewell Waltz """,0.116,2017,0.995,0.347,268160,0.0169,0,0.895,8,0.0859,-29.461,1,50,0.0379,68.711,user_4
0Y9BzZGT2FuLVPrHoq1g2G,"Fantaisie-Impromptu in C-Sharp Minor, Op. 66",0.0585,2017,0.993,0.155,336093,0.0522,0,0.894,1,0.105,-25.087,1,55,0.0413,70.473,user_4
4L424kWg7jMtZa7vGgp5YW,"Fantaisie-impromptu in C-Sharp Minor, Op. 66",0.0819,2006,0.99,0.224,321787,0.0304,0,0.898,1,0.0802,-27.617,1,40,0.0379,69.81,user_4
1L4NadMj3Jj7YgGaikyhfr,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",0.085,1992,0.993,0.368,254000,0.00363,0,0.922,1,0.137,-36.759,1,63,0.035,69.363,user_4
7IHEJdJhju1F2rhIiwgawx,"Fantasia in D Minor, K. 397",0.0779,2003,0.994,0.382,316653,0.0499,0,0.906,2,0.109,-25.262,1,58,0.0548,125.903,user_4
01kZsYwEU1Rdwf3DVLil3Q,"Tchaikovsky: Valse sentimentale, Op. 51, No. 6",0.126,2020,0.96,0.203,285000,0.256,0,0.0935,5,0.0913,-13.509,0,55,0.0401,95.578,user_4
4acoaqSa5dno7qMFExRG2w,"4 Impromptus, Op. 90, D.899: No. 4 in A Flat Major: Allegretto",0.0393,1983,0.987,0.343,497773,0.0209,0,0.922,8,0.126,-27.015,1,53,0.0398,125.242,user_4
68Um44MkkQJqPDOXN5q21c,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: III. Presto agitato",0.058,2007,0.99,0.318,458280,0.204,0,0.904,6,0.11,-16.632,0,44,0.0424,157.584,user_4
59eTbibtvvBIGj27eN3zqq,Le Cygne,0.0393,2012,0.983,0.116,214987,0.059,0,0.913,7,0.152,-26.632,1,62,0.0446,94.137,user_4
4G8x0lpxuJ8upWvSntxIZs,"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante",0.0767,1946,0.991,0.348,260827,0.0282,0,0.906,3,0.108,-25.113,1,32,0.0405,65.703,user_4
3rd1Chqzxr95fcyBaJl0JZ,"Prélude in C-Sharp Minor, Op. 3, No. 2",0.0487,1979,0.992,0.519,223600,0.0656,0,0.893,6,0.0995,-19.002,0,47,0.0464,115.447,user_4
4BTKLuoeQilGkBi47bt2hs,"Nocturne No. 15 in F Minor, Op. 55 No. 1",0.125,1982,0.994,0.249,280000,0.0268,0,0.842,5,0.0772,-27.722,0,43,0.05,79.838,user_4
46TzngK2DGxxn3yO3gjTGe,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,0.0392,2012,0.983,0.186,462533,0.00228,0,0.945,0,0.0718,-38.863,0,53,0.0424,78.426,user_4
6N7JzrteJv8lsr1GWYyu0b,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",0.0396,2007,0.993,0.36,279160,0.0249,0,0.932,1,0.0454,-27.017,1,61,0.0463,133.024,user_4
6fA0ItjPMuHOlmkeVpwU2w,Gnossienne No. 1,0.0369,2013,0.996,0.376,296480,0.00579,0,0.944,5,0.0882,-31.615,0,53,0.0576,71.827,user_4
1AUiVg8Q8VSgWeA1c14ZWl,Gnossienne: No. 2,0.0387,2009,0.995,0.333,100267,0.0295,0,0.934,2,0.111,-26.308,0,46,0.0505,70.702,user_4
2LL2QtanChvgKKsNZZum5L,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",0.0503,2009,0.992,0.321,276440,0.0681,0,0.877,3,0.105,-23.512,1,34,0.0388,73.69,user_4
2DMWqdcuYP9YbzAscFsolI,"Nocturnes, Op. 27: No. 2 in D-Flat Major",0.0427,1946,0.992,0.288,367827,0.0209,0,0.914,1,0.123,-26.683,1,39,0.0401,76.916,user_4
4femsEly2KDon1wgtsPSfK,"Nocturne in C minor, B. 108",0.122,2010,0.993,0.346,179067,0.0132,0,0.86,5,0.183,-31.999,0,42,0.0396,67.982,user_4
4tDa5P1so01pdVc5Ywl6Or,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35: III. Marche Funèbre",0.153,1900,0.993,0.385,597960,0.00189,0,0.919,1,0.0955,-28.565,1,43,0.0487,93.131,user_4
0KhT24AgBxl4GjUB4Yz5fZ,Nocturne in C-Sharp Minor,0.158,2011,0.99,0.256,231693,0.00691,0,0.837,1,0.0808,-34.177,0,48,0.045,78.59,user_4
6BgxR3WhWeit4cgGsD12A9,"Nocturne in F Minor, Op. 55 No. 1",0.124,2019,0.994,0.307,277840,0.0455,0,0.928,5,0.0795,-23.641,0,30,0.0353,81.206,user_4
53zrZribB4xc2uRzZXWKCT,"2 Arabesques, L. 66: No. 1 in E Major",0.0897,2015,0.991,0.252,273413,0.00676,0,0.955,4,0.062,-31.909,1,55,0.0358,109.115,user_4
5gJvJ18ZCVdiLXfczZaKgL,Moonlight Sonata (1st Movement),0.33,2018,0.995,0.412,419578,0.00944,0,0.947,1,0.149,-32.106,0,54,0.071,124.734,user_4
3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",0.0972,2018,0.957,0.429,112353,0.258,0,0.893,7,0.115,-16.967,0,72,0.0549,78.809,user_4
7nEloMuAIVXz0kaHR4xUQf,Clair de lune L.75,0.0488,2015,0.994,0.396,343720,0.00568,0,0.931,1,0.0662,-31.96,1,37,0.0459,132.846,user_4
4rrrn8OLrttq7r9RgNXalU,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",0.0385,2012,0.983,0.194,644273,0.0545,0,0.945,4,0.0551,-24.877,1,64,0.0366,140.966,user_4
0CKertYAUevycqhVjGuewD,"Deux Arabesques, L. 66, CD 74: I. Première Arabesque",0.0777,2008,0.99,0.236,244010,0.017,0,0.958,4,0.0838,-32.34,1,54,0.0374,68.855,user_4
0aJDvIeUkceMRueD84rRDR,"Waltz in A Minor, Op. Posth., B. 150",0.122,2018,0.988,0.461,148830,0.0457,0,0.913,9,0.0619,-28.398,0,56,0.0587,73.86,user_4
1vZAzqeYO2sAeTSGc24m2k,"2 Arabesques, L. 66: I. Andantino con moto",0.0815,2018,0.995,0.373,252600,0.00783,0,0.894,6,0.0512,-35.324,0,52,0.0369,65.097,user_4
2IZDaVy6HTSYB2g2VT8tVl,Carmen Suite No. 1: Toreador March,0.785,2009,0.789,0.375,133800,0.244,0,0.77,9,0.643,-15.945,1,45,0.035,127.819,user_4
4jxFPxTcL1UF89OU9t8P58,"Requiem, K. 626: Dies irae",0.497,2013,0.901,0.372,115307,0.33,0,0.0148,7,0.254,-17.245,0,47,0.0359,75.492,user_4
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,0.595,2012,0.247,0.853,257760,0.981,0,0.468,8,0.306,-3.947,1,78,0.0751,118.193,user_5
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,0.795,1986,0.0778,0.532,249293,0.887,0,0.000214,0,0.294,-3.757,1,89,0.0335,122.511,user_5
38VJ6qYnuv3vzfjrvm389j,That's the Way It Is,0.596,1992,0.141,0.635,241373,0.88,0,0.0,9,0.125,-5.405,1,0,0.0452,93.043,user_5
0BmHLzYMid4yN5BSVUiilM,Dead End,0.542,2021,0.701,0.71,193600,0.356,1,0.0,3,0.0988,-12.336,0,56,0.079,150.062,user_5
4uLU6hMCjMI75M1A2tKUQC,Never Gonna Give You Up,0.914,1987,0.115,0.721,213573,0.939,0,3.79e-05,8,0.108,-11.823,1,2,0.0376,113.309,user_5
792X3GK3BAoZn0Bnz1aUDX,Standing Ovation,0.469,2018,0.00904,0.635,185835,0.938,0,0.0,11,0.0801,-3.247,1,43,0.0642,93.0,user_5
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),0.867,1987,0.207,0.709,291293,0.824,0,0.000307,1,0.0888,-8.824,1,85,0.0453,118.818,user_5
4t0UsYzmmmZRMTWn77jiGF,Show Me Love,0.567,1993,0.014,0.811,252107,0.833,0,2.06e-05,5,0.0769,-4.259,1,74,0.153,120.258,user_5
5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),0.66,2006,0.333,0.606,236760,0.899,0,0.000102,7,0.0754,-6.412,0,74,0.0758,116.735,user_5
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,0.933,1999,0.00414,0.425,243160,0.954,0,0.0,1,0.0555,-3.756,0,78,0.0476,178.043,user_5
7kTvXtMERxvwCGcWv68ssH,Sweat (A La La La La Long),0.948,1992,0.0166,0.787,226547,0.79,0,0.0,0,0.18,-6.649,1,0,0.21,173.032,user_5
4wJXsAKHafMeHAflkwC2iW,Echolust,0.258,2024,0.0477,0.673,230476,0.883,0,1.45e-05,4,0.156,-4.555,0,38,0.127,125.96,user_5
1arJHhz6TxMV50SNvSmGnV,Ecuador - Original Radio Edit,0.588,1997,0.00223,0.591,212133,0.888,0,0.699,4,0.396,-6.836,1,71,0.0354,132.885,user_5
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,0.792,1983,0.0755,0.701,197707,0.944,0,0.0,4,0.601,-2.986,1,85,0.0455,128.993,user_5
7sKUzsIw3166u7jEQXsBQu,2 Good,0.844,2024,0.529,0.746,231837,0.53,1,0.0,1,0.0811,-8.144,1,40,0.385,80.531,user_5
0Xd1XT0mlPMTK5uslC6pzl,Man! I Feel Like A Woman!,0.74,1997,0.642,0.675,233000,0.888,0,0.0,10,0.36,-3.018,1,0,0.0439,124.961,user_5
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,0.847,2008,0.0236,0.92,293827,0.654,0,0.0153,11,0.036,-3.051,0,84,0.0401,117.046,user_5
34Yl756FwYuZldE9xnshj5,if u think i'm pretty,0.399,2023,0.533,0.542,113604,0.578,1,0.00756,10,0.556,-6.094,0,86,0.0501,143.646,user_5
5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,0.965,1996,0.0791,0.832,218733,0.838,0,0.0,1,0.152,-5.414,0,76,0.0421,100.021,user_5
2M9ro2krNb7nr7HSprkEgo,Fast Car,0.194,1988,0.313,0.711,296800,0.292,0,0.0,4,0.131,-15.523,0,87,0.037,103.951,user_5
5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,0.876,1984,0.186,0.618,230693,0.764,0,0.0,0,0.12,-6.027,1,0,0.0562,81.366,user_5
4YUlGNZfYA6EUE5KDsGqpC,You Can't Hurry Love,0.761,1982,0.0674,0.639,175347,0.923,0,0.0,7,0.0879,-5.708,1,0,0.032,97.874,user_5
4caiYv89C9GZdDD1RzshWd,It's Raining Men - Single Version,0.458,2008,0.461,0.66,211533,0.927,0,5.73e-05,5,0.699,-5.867,0,51,0.156,136.247,user_5
6pBM20jZldvNlbNcnwAX0y,Beat It,0.896,2009,0.0505,0.782,257907,0.866,0,1.39e-05,3,0.218,-3.763,0,56,0.0489,138.859,user_5
5VVwwfK6Cp9IydkhKfJUEq,You Give Love A Bad Name,0.802,1986,0.0678,0.54,222707,0.96,0,2.34e-06,0,0.342,-2.971,0,0,0.0521,122.761,user_5
1UvTPXlImVd4jcucK4qJwb,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",0.385,2009,0.0869,0.7,289067,0.781,0,0.00342,6,0.059,-8.255,0,62,0.0507,108.694,user_5
37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,0.793,1987,0.0243,0.64,246520,0.852,0,1.82e-06,1,0.0497,-8.119,0,72,0.0345,122.902,user_5
54X78diSLoUDI3joC2bjMz,Purple Rain,0.189,1984,0.0353,0.367,520787,0.452,0,0.00228,10,0.689,-10.422,1,77,0.0307,113.066,user_5
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,0.944,1985,0.0116,0.596,238733,0.869,0,0.173,10,0.0678,-11.97,1,83,0.037,109.902,user_5
2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,0.548,1985,0.132,0.817,245640,0.599,0,0.000311,0,0.0873,-9.249,0,80,0.0328,108.873,user_5
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,0.629,1987,0.0866,0.454,354520,0.91,1,0.0996,6,0.116,-7.766,1,12,0.0448,125.116,user_5
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,0.298,1981,0.551,0.446,336453,0.239,0,4.1e-06,0,0.0697,-13.945,1,81,0.0316,189.507,user_5
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,0.875,1983,0.225,0.692,216933,0.711,0,0.0,0,0.12,-7.498,0,86,0.0317,125.135,user_5
6xepovPqjvrkEw9Y5AMmTm,Lambada - Original Version 1989,0.967,1989,0.211,0.756,207467,0.8,0,0.000724,5,0.0466,-5.158,1,72,0.0329,118.924,user_5
4aMT5LHe8A2uIc11H8Cx2m,Conga,0.882,1990,0.16,0.791,255107,0.805,0,0.0583,2,0.0563,-10.202,1,58,0.0464,122.219,user_5
3XDeeP9wBZzGhIPZmLfEEx,Karma Chameleon,0.928,1983,0.214,0.661,252760,0.552,0,0.0,10,0.206,-12.385,1,64,0.0337,92.056,user_5
2PnNomkEqlg9ADKCVG0Wt0,Every Breath You Take,0.721,1995,0.447,0.829,253733,0.434,0,0.00168,1,0.0726,-10.52,1,0,0.0341,117.399,user_5
6FcQD1qOpqV8NdhY45sKyI,What's Love Got to Do with It,0.793,1991,0.219,0.851,226880,0.406,0,6.79e-06,1,0.0853,-11.631,1,60,0.0662,97.84,user_5
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,0.387,1995,0.0655,0.647,240693,0.514,0,0.0,8,0.398,-10.05,1,5,0.0593,79.974,user_5
7DFawVSjI88xR9mjnWwURg,If You Don't Know Me by Now - 2008 Remaster,0.204,1989,0.492,0.638,204000,0.352,0,0.0,10,0.105,-9.266,1,76,0.0268,94.173,user_5
3QHONiXGMGU3z68mQInncF,"I'll Be Missing You (feat. Faith Evans, 112)",0.924,2004,0.0523,0.862,301520,0.479,0,0.00126,7,0.589,-9.199,1,76,0.0645,109.877,user_5
65OXGbKBQ8gUyJvUd0jNpf,"Boom, Boom, Boom, Boom!!",0.968,2009,0.0118,0.801,202583,0.947,0,0.427,11,0.0248,-4.624,0,0,0.0387,138.489,user_5
3GCpEbJzknVdpvx9WI03x3,Mysterious Girl - Radio Edit,0.859,2004,0.14,0.655,217107,0.822,0,0.0,8,0.298,-5.755,1,58,0.211,171.983,user_5
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,0.774,1984,0.0183,0.508,216053,0.834,0,0.0,2,0.0732,-6.205,1,86,0.0386,139.131,user_5
0AvV49z4EPz5ocYN7eKGAK,No Diggity,0.67,1996,0.303,0.868,304600,0.646,0,0.0,1,0.284,-4.674,0,0,0.288,88.641,user_5
6mz1fBdKATx6qP4oP1I65G,Pony,0.966,1999,0.00186,0.749,251733,0.605,1,0.0381,8,0.115,-9.359,0,74,0.086,142.024,user_5
4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,0.879,2000,0.0408,0.614,200560,0.928,0,0.00104,8,0.0845,-4.806,0,68,0.0516,172.656,user_5
2WjM5cxN10uHaNqh6OLkMv,Everybody (Backstreet's Back) - Radio Edit,0.611,2016,0.0449,0.706,225253,0.893,0,1.04e-06,10,0.301,-4.355,0,0,0.0449,108.006,user_5
3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay",0.636,1997,0.587,0.704,213394,0.861,0,0.0615,2,0.0992,-4.221,0,81,0.0493,128.99,user_5
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),0.68,1999,0.0406,0.777,261973,0.601,0,0.00201,2,0.0348,-5.931,1,78,0.126,97.911,user_5
10TwZnDyL3tfpwBV85Wevs,Quit Playing Games (With My Heart),0.935,2016,0.0958,0.799,233107,0.841,0,2.05e-06,11,0.186,-4.384,0,0,0.0341,100.041,user_5
1Rvl8qsKJurfFTyWLBI9ib,"Baby, I Love Your Way",0.776,1999,0.0528,0.651,249520,0.747,0,0.0,1,0.207,-7.269,0,72,0.0699,147.518,user_5
11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,0.675,1990,0.027,0.98,271467,0.535,0,1.68e-06,2,0.104,-16.035,1,65,0.058,115.744,user_5
1YnVYHXoak0syv4xBRHQRb,Kingston Town,0.768,1989,0.119,0.957,231733,0.226,0,0.0358,8,0.0796,-14.606,1,72,0.0594,102.072,user_5
2ahnofp2LbBWDXcJbMaSTu,"What Is Love - 7"" Mix",0.737,1993,0.0222,0.683,270373,0.772,0,0.0149,7,0.203,-7.907,0,75,0.0311,123.871,user_5
541jTq3SOEELKvcfA0jHI0,The Way You Make Me Feel,0.508,1995,0.037,0.607,297400,0.817,0,0.000607,1,0.116,-5.926,1,59,0.11,114.482,user_5
41tTCXOzxSWAoVrfeIIh8x,Wonderwall,0.681,2010,0.000752,0.411,259960,0.89,0,0.0,6,0.211,-4.352,0,51,0.0332,174.5,user_5
6OtlkByM64FzhICejC8TaY,Ready or Not,0.563,1995,0.21,0.601,226987,0.422,1,0.0,10,0.0839,-13.364,0,0,0.518,132.456,user_5
6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,0.587,2001,0.141,0.528,225493,0.965,0,0.985,11,0.0797,-7.984,0,74,0.0465,136.065,user_5
3GpdNg7Krt9vjc6tgDoKe1,Breakfast At Tiffany's,0.526,1995,0.113,0.624,257187,0.826,0,0.0,2,0.0938,-5.534,1,1,0.0287,110.368,user_5
7tHYA0eEH6dAAzMurBNvT9,Ain't That Just the Way,0.768,1996,0.0583,0.743,214800,0.651,0,0.0,7,0.186,-9.336,1,17,0.221,173.871,user_5
4wtR6HB3XekEengMX17cpc,Children,0.387,1996,0.000298,0.604,243267,0.755,0,0.817,0,0.0625,-10.761,1,73,0.0337,137.064,user_5
0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,0.799,1994,0.000232,0.69,264280,0.805,0,0.739,5,0.095,-11.522,0,75,0.0336,127.808,user_5
48UPSzbZjgc449aqz8bxox,Californication,0.328,1999,0.0021,0.592,329733,0.767,0,0.00165,9,0.127,-2.788,0,86,0.027,96.483,user_5
